no,tautan,gambar,tipe,judul,lokasi,harga
98,https://infolelang.bri.co.id/home/detailAsset?id_aset=QF31U&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/SHMNo2395_20220215100931.jpg,lelang,Mora Chairina Nasution,"MEDAN SUNGGAL, MEDAN KOT.",IDR 1.500.000.000
99,https://infolelang.bri.co.id/home/detailAsset?id_aset=ERFUH&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/SHMNo2396_20220215101336.jpg,lelang,Mora Chairina Nasution,"MEDAN SUNGGAL, MEDAN KOT.",IDR 1.500.000.000
100,https://infolelang.bri.co.id/home/detailAsset?id_aset=45KAV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/IMG_20211111_104712_20220215102102.jpg,lelang,Muhammad Huda Wirautama,"MEDAN SELAYANG, MEDAN KOT.",IDR 1.000.000.000
101,https://infolelang.bri.co.id/home/detailAsset?id_aset=AJ1B3&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/MahkotaMandiri_20220215102845.jpg,lelang,Makmur Wahyudi,"MEDAN PETISAH, MEDAN KOT.",IDR 1.200.000.000
102,https://infolelang.bri.co.id/home/detailAsset?id_aset=A4GQT&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/Rukotampakdepan5_20220216154451.JPG,lelang,Toko SHM No.1557/Tejakula,"TEJAKULA, BULELENG KAB.",IDR 600.000.000
103,https://infolelang.bri.co.id/home/detailAsset?id_aset=73F91&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/rumahtampaktengah3_20220216155211.JPG,lelang,Rumah SHM No.1493/Tejakula,"TEJAKULA, BULELENG KAB.",IDR 750.000.000
104,https://infolelang.bri.co.id/home/detailAsset?id_aset=65HC4&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/rukotampaksamping4_20220216160318.jpg,lelang,Toko SHM No.429/Anturan,"BULELENG, BULELENG KAB.",IDR 1.000.000.000
105,https://infolelang.bri.co.id/home/detailAsset?id_aset=FJE8U&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/WhatsAppImage20210511at170239_20220211193057.jpg,lelang,Khairunas,"UJUNGBERUNG, BANDUNG KOT.",IDR 641.900.000
106,https://infolelang.bri.co.id/home/detailAsset?id_aset=MF1P8&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/WhatsAppImage20210921at132335_20220211194657.jpg,lelang,CV Metro Jaya Teknik,"KIARACONDONG, BANDUNG KOT.",IDR 1.581.500.000
107,https://infolelang.bri.co.id/home/detailAsset?id_aset=MH7K6&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/WhatsAppImage20210629at173224_20220211200139.jpg,lelang,PT Independent Indopower Kencana,"BATUNUNGGAL, BANDUNG KOT.",IDR 986.000.000
108,https://infolelang.bri.co.id/home/detailAsset?id_aset=HBPKG&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/SumitroPakaya4_20220215164447.jpg,lelang,Tanah dan Bangunan rumah tinggal,"BITUNG TENGAH, BITUNG KOT.",IDR 315.000.000
109,https://infolelang.bri.co.id/home/detailAsset?id_aset=HW1CK&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/FidiliaLamandeka4_20220215164820.jpg,lelang,Tanah dan Bangunan rumah tinggal,"BITUNG TENGAH, BITUNG KOT.",IDR 225.000.000
110,https://infolelang.bri.co.id/home/detailAsset?id_aset=I2DT6&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/FredrikFrengkyDalambide4_20220215165234.jpg,lelang,Tanah dan Bangunan rumah tinggal,"BITUNG TENGAH, BITUNG KOT.",IDR 524.000.000
111,https://infolelang.bri.co.id/home/detailAsset?id_aset=12RJN&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/HennyLomboanPinaesaan4_20220215165603.jpg,lelang,Toko tempat usaha,", MANADO KOT.",IDR 1.150.000.000
112,https://infolelang.bri.co.id/home/detailAsset?id_aset=WJ9UN&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/Novita4_20220215170200.jpg,lelang,Tanah dan bangunan yang terdapat toko dan rumah tinggal,"KAUDITAN, MINAHASA UTARA KAB.",IDR 335.000.000
113,https://infolelang.bri.co.id/home/detailAsset?id_aset=9UVTH&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/IMG20200818WA0017_20220215170545.jpg,lelang,Tanah dan bangunan tempat kost,"MALALAYANG, MANADO KOT.",IDR 1.350.000.000
114,https://infolelang.bri.co.id/home/detailAsset?id_aset=E4HYL&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/1e_20220215172515.jpg,lelang,RUMAH DI KOTA SURABAYA,"GUBENG, SURABAYA KOT.",IDR 800.000.000
115,https://infolelang.bri.co.id/home/detailAsset?id_aset=6IOD8&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/01/500091200029_11507_20220131075638.jpg,lelang,TANAH BERIKUT BANGUNAN DIATASNYA,"BISSAPU, BANTAENG KAB.",IDR 950.000.000
116,https://infolelang.bri.co.id/home/detailAsset?id_aset=XIW7G&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/01/20200624_1239091_20220131074849.jpg,lelang,tanah dan bangunan (rumah tinggal),"BANTAENG, BANTAENG KAB.",IDR 180.000.000
117,https://infolelang.bri.co.id/home/detailAsset?id_aset=UJP2S&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/03_20220202101420.jpg,lelang,Tanah Perumahan,"BISSAPU, BANTAENG KAB.",IDR 50.000.000
118,https://infolelang.bri.co.id/home/detailAsset?id_aset=YUVFM&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/002_20220202103023.jpg,lelang,Tanah dan Bangunan Gudang,"UJUNG BULU, BULUKUMBA KAB.",IDR 83.000.000
119,https://infolelang.bri.co.id/home/detailAsset?id_aset=TO6WU&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/IMG20210319WA0023_20220214172314.jpg,lelang,TANAH KEBUN,"TOMPABULU, BANTAENG KAB.",IDR 180.000.000
120,https://infolelang.bri.co.id/home/detailAsset?id_aset=PYVZ2&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/20210414_113530_20220215164320.jpg,lelang,RUMAH DI KOTA SURABAYA,"GUBENG, SURABAYA KOT.",IDR 3.000.000.000
121,https://infolelang.bri.co.id/home/detailAsset?id_aset=BQ4D5&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/20191212_132808_20220215165527.jpg,lelang,RUKO CENTRAL JENGGOLO,"SIDOARJO, SIDOARJO KAB.",IDR 900.000.000
122,https://infolelang.bri.co.id/home/detailAsset?id_aset=G4TVJ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/01/IRMIADI3_20220118160828.jpg,lelang,SHM NO 406/SINAR BANTEN AN APRILLYANI,"TALANG PADANG, TANGGAMUS KAB.",IDR 126.000.000
123,https://infolelang.bri.co.id/home/detailAsset?id_aset=AIDYS&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/01/MURWANTOSHM943_20220118161355.JPG,lelang,SHM NO 98/SINAR HARAPAN AN MURWANTO,"KEDONDONG, LAMPUNG SELATAN KAB.",IDR 249.000.000
124,https://infolelang.bri.co.id/home/detailAsset?id_aset=M3DWE&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/01/HANIPSHM13664_20220126163936.jpg,lelang,SHM NO 1366/GUNUNGREJO AN SULARNO,"PADANGCERMIN, LAMPUNG SELATAN KAB.",IDR 442.325.000
125,https://infolelang.bri.co.id/home/detailAsset?id_aset=DBK36&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/MUBASIRHANIPSHM3943_20220215092112.jpg,lelang,SHM NO 394/GUNUNGREJO AN SULARNO,"PADANGCERMIN, LAMPUNG SELATAN KAB.",IDR 295.050.000
126,https://infolelang.bri.co.id/home/detailAsset?id_aset=57EYA&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/MUBASIRHANIPSHM4024_20220215092358.jpg,lelang,SHM NO 402/GUNUNGREJO AN SULARNO,"PADANGCERMIN, LAMPUNG SELATAN KAB.",IDR 92.050.000
127,https://infolelang.bri.co.id/home/detailAsset?id_aset=ZM1RB&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/HANIPSHM29594_20220215092911.jpg,lelang,SHM NO 2959/GUNUNGREJO AN MUBASSIR HANIP,"PADANGCERMIN, LAMPUNG SELATAN KAB.",IDR 254.660.000
128,https://infolelang.bri.co.id/home/detailAsset?id_aset=H8KCW&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/HANIPSHM30384_20220215093141.jpg,lelang,SHM NO 3038/GUNUNGREJO AN MUBASSIR HANIP,"PADANGCERMIN, LAMPUNG SELATAN KAB.",IDR 106.925.000
129,https://infolelang.bri.co.id/home/detailAsset?id_aset=L9XMT&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/HANIPSHM32493_20220215093421.jpg,lelang,SHM NO 3249/GUNUNGREJO AN MUBASSIR HANIP,"PADANGCERMIN, LAMPUNG SELATAN KAB.",IDR 247.075.000
130,https://infolelang.bri.co.id/home/detailAsset?id_aset=BD6R3&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/HANIPSHM5144_20220215093647.jpg,lelang,SHM NO 514/GUNUNGREJO AN MUBASSIR HANIP,"PADANGCERMIN, LAMPUNG SELATAN KAB.",IDR 663.375.000
131,https://infolelang.bri.co.id/home/detailAsset?id_aset=LOBS5&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/HANIPSHM29543_20220215093943.jpg,lelang,SHM NO 2954/GUNUNGREJO AN MUBASSIR HANIP,"PADANGCERMIN, LAMPUNG SELATAN KAB.",IDR 302.775.000
132,https://infolelang.bri.co.id/home/detailAsset?id_aset=AOI9L&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/RIDWAN2_20220215094303.jpg,lelang,SHM NO 1155/KOTAAGUNG AN RIDWAN,"KOTA AGUNG, KOTAAGUNG KOT.",IDR 206.300.000
133,https://infolelang.bri.co.id/home/detailAsset?id_aset=AT6BW&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/SAHIDINSHM6712_20220215094606.jpg,lelang,SHM NO 671/SRIKUNCORO AN SAHIDIN,"WONOSOBO, TANGGAMUS KAB.",IDR 130.600.000
134,https://infolelang.bri.co.id/home/detailAsset?id_aset=F15DG&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/SAHIDINSHM2882_20220215094840.jpg,lelang,SHM NO 288/SRIKUNCORO AN SAHIDIN,"WONOSOBO, TANGGAMUS KAB.",IDR 132.400.000
135,https://infolelang.bri.co.id/home/detailAsset?id_aset=RNQ76&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/SAHIDINSHM3401_20220215095107.jpg,lelang,SHM NO 340/SRIKUNCORO AN SAHIDIN,"WONOSOBO, TANGGAMUS KAB.",IDR 459.400.000
136,https://infolelang.bri.co.id/home/detailAsset?id_aset=6AW23&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/Upload1_20220214072901.jpg,lelang,Rumah Tinggal,"DENPASAR TIMUR, DENPASAR KOT.",IDR 751.000.000
137,https://infolelang.bri.co.id/home/detailAsset?id_aset=K36YX&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/Upload1_20220214073427.jpg,lelang,Rumah Tinggal,"DENPASAR TIMUR, DENPASAR KOT.",IDR 958.000.000
138,https://infolelang.bri.co.id/home/detailAsset?id_aset=D768O&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/Upload1_20220214074142.jpg,lelang,Tanah ,"DENPASAR BARAT, DENPASAR KOT.",IDR 1.251.000.000
139,https://infolelang.bri.co.id/home/detailAsset?id_aset=IX3NV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/Upload1_20220214074833.jpg,lelang,Kantor dan Gudang,"JEBRES, SURAKARTA (SOLO) KOT.",IDR 14.000.000.000
140,https://infolelang.bri.co.id/home/detailAsset?id_aset=OCFJE&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/Upload1_20220214075853.jpg,lelang,Rumah Tinggal,"DENPASAR SELATAN, DENPASAR KOT.",IDR 1.500.000.000
141,https://infolelang.bri.co.id/home/detailAsset?id_aset=KQROW&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/Depan1_20220209160236.JPG,lelang,Rumah Tinggal Rusdiyanto,"KARANGAMPEL, INDRAMAYU KAB.",IDR 321.500.000
142,https://infolelang.bri.co.id/home/detailAsset?id_aset=X617N&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/1SHM11003AnHASANI_20220208164811.JPG,lelang,RUMAH TINGGAL,"PONTIANAK BARAT, PONTIANAK KOT.",IDR 250.000.000
143,https://infolelang.bri.co.id/home/detailAsset?id_aset=623ET&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2022/02/2SHMNo1064anIstalin_20220208165052.JPG,lelang,TANAH KOSONG,"SEI RAYA, PONTIANAK KAB.",IDR 400.000.000
144,https://infolelang.bri.co.id/home/detailAsset?id_aset=OVYGM&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/3SHMNo4868AnBasri_20220208165445.jpg,lelang,RUMAH TINGGAL,"SEI AMBAWANG, PONTIANAK KAB.",IDR 125.000.000
145,https://infolelang.bri.co.id/home/detailAsset?id_aset=P38EJ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/1bSINHOISHMNo579_SAIGON_20220208170430.JPG,lelang,RUKO,"PONTIANAK TIMUR, PONTIANAK KOT.",IDR 225.000.000
146,https://infolelang.bri.co.id/home/detailAsset?id_aset=JZBRS&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/1aSINHOISHMNo578_SAIGON_20220208170717.JPG,lelang,RUKO,"PONTIANAK TIMUR, PONTIANAK KOT.",IDR 225.000.000
147,https://infolelang.bri.co.id/home/detailAsset?id_aset=SU1EL&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/2AzmiRifani_SHMNo846dh14413_Su_20220208171058.jpg,lelang,RUMAH TINGGAL,"SEI RAYA, PONTIANAK KAB.",IDR 250.000.000
148,https://infolelang.bri.co.id/home/detailAsset?id_aset=PR3JF&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/1SHMNo5104anFINAMARTASELA_20220208173351.JPG,lelang,RUKO,"SEI AMBAWANG, PONTIANAK KAB.",IDR 500.000.000
149,https://infolelang.bri.co.id/home/detailAsset?id_aset=UE26R&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/2SHMNo9648AnERNAWATI_20220208173750.JPG,lelang,RUMAH KONTRAKAN,"PONTIANAK UTARA, PONTIANAK KOT.",IDR 600.000.000
150,https://infolelang.bri.co.id/home/detailAsset?id_aset=SV6KE&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/3SHMNo13128Tgl12May2017AnMaimu_20220208174059.jpg,lelang,RUMAH TINGGAL,"PONTIANAK BARAT, PONTIANAK KOT.",IDR 200.000.000
151,https://infolelang.bri.co.id/home/detailAsset?id_aset=C3B6Q&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/IMG_20201005_104713_20220204170136.jpg,lelang,RUMAH TINGGAL,"SINTANG, SINTANG KAB.",IDR 3.000.000.000
152,https://infolelang.bri.co.id/home/detailAsset?id_aset=YWSGV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/IMG_20200806_163119_20220204171855.jpg,lelang,RUMAH TINGGAL,"SUNGAI TEBELIAN, SINTANG KAB.",IDR 460.000.000
153,https://infolelang.bri.co.id/home/detailAsset?id_aset=62VJY&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/ITCRoxyMas1_20220214175848.jpg,lelang,KIOS ITC ROXI MAS Lantai 1 No.7,"GAMBIR, JAKARTA PUSAT",IDR 1.950.200.000
154,https://infolelang.bri.co.id/home/detailAsset?id_aset=6QDBP&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/117_20220214174847.JPG,lelang,Ruko Mitra Bahari Blok C No.19 Jalan Pakin Penjaringan Jakarta Utara,"PENJARINGAN, JAKARTA UTARA",IDR 1.650.000.000
155,https://infolelang.bri.co.id/home/detailAsset?id_aset=LBE6U&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/11_20220214180757.jpg,lelang,"Ruko Jln I No.2 F , Pejagalan, Penjaringan, jakarta Utara","PENJARINGAN, JAKARTA UTARA",IDR 1.500.000.000
156,https://infolelang.bri.co.id/home/detailAsset?id_aset=ZJGQO&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/19_20220214181544.jpg,lelang,"Ruko Jln I No.57 , Pejagalan, Penjaringan, jakarta Utara","PENJARINGAN, JAKARTA UTARA",IDR 1.500.000.000
157,https://infolelang.bri.co.id/home/detailAsset?id_aset=2XH5I&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/basoherdi_20220214154448.jpg,lelang,RUMAH TINGGAL,"KOLAKA, KOLAKA KAB.",IDR 330.587.320
158,https://infolelang.bri.co.id/home/detailAsset?id_aset=FQHDW&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/01/Screenshot_20220111112224_Gall_20220111112401.jpg,jual_damai,RUKO ATAS SHM 2368/CIJAYANTI,"CIBINONG, BOGOR KAB.",IDR 1.700.000.000
159,https://infolelang.bri.co.id/home/detailAsset?id_aset=3EOTZ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,rumah tinggal,"SAWANGAN, DEPOK KOT.",IDR 1.709.000.000
160,https://infolelang.bri.co.id/home/detailAsset?id_aset=K25XY&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/20211228_113843_11zon_20220211152213.jpg,lelang,RUMAH TINGGAL DIJUAL LELANG,"TANAHSAREAL, BOGOR KOT.",IDR 2.000.000.000
161,https://infolelang.bri.co.id/home/detailAsset?id_aset=EWXK5&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/NewImage4_20220210151118.JPG,lelang,VILLA,"BERASTAGI, KARO KAB.",IDR 480.000.000
162,https://infolelang.bri.co.id/home/detailAsset?id_aset=63NTW&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/SAVE_20211228_104913new_20220210151756.jpg,lelang,Bangunan rumah tinggal dan kos-kosan,"MEDAN SELAYANG, MEDAN KOT.",IDR 3.950.000.000
163,https://infolelang.bri.co.id/home/detailAsset?id_aset=LIAJ3&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/redmen2_20220210135423.png,jual_damai,Rumah Mewah di Depok,"PANCORANMAS, DEPOK KOT.",IDR 7.000.000.000
164,https://infolelang.bri.co.id/home/detailAsset?id_aset=T1CJL&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/b5_20220210140302.jpg,jual_damai,rumah minimalis di jati asih,"JATIASIH, BEKASI KAB.",IDR 750.000.000
165,https://infolelang.bri.co.id/home/detailAsset?id_aset=5GUNJ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/b1_20220210141200.png,jual_damai,rumah minimalis di jati asih,"JATIASIH, BEKASI KAB.",IDR 458.000.000
166,https://infolelang.bri.co.id/home/detailAsset?id_aset=NRY7Q&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/b2_20220210141623.jpg,jual_damai,rumah minimalis di jati asih,"JATIASIH, BEKASI KAB.",IDR 700.000.000
167,https://infolelang.bri.co.id/home/detailAsset?id_aset=ZOUE2&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/b3_20220210141934.jpg,jual_damai,rumah minimalis di jati asih,"JATIASIH, BEKASI KAB.",IDR 700.000.000
168,https://infolelang.bri.co.id/home/detailAsset?id_aset=HAPRN&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/b4_20220210142428.png,jual_damai,rumah minimalis di jati asih,"JATIASIH, BEKASI KAB.",IDR 460.000.000
169,https://infolelang.bri.co.id/home/detailAsset?id_aset=5TX9J&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/WISESAIKLAN2_20220210143319.png,lelang,RUMAH LUAS DI BOGOR,", BOGOR KOT.",IDR 3.500.000.000
170,https://infolelang.bri.co.id/home/detailAsset?id_aset=2OFPR&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/agunan_20220209110754.PNG,lelang,Rumah,"ROBAN, SINGKAWANG KOT.",IDR 648.600.000
171,https://infolelang.bri.co.id/home/detailAsset?id_aset=3OZ1S&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/agunan_20220209111007.PNG,lelang,Rumah,"PEMANGKAT, SAMBAS KAB.",IDR 624.000.000
172,https://infolelang.bri.co.id/home/detailAsset?id_aset=KN74M&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/agunan_20220209111341.PNG,lelang,Rumah,"TEBAS, SAMBAS KAB.",IDR 686.900.000
173,https://infolelang.bri.co.id/home/detailAsset?id_aset=K6A7F&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/Agunan_20220209115111.PNG,lelang,Rumah,"ROBAN, SINGKAWANG KOT.",IDR 686.900.000
174,https://infolelang.bri.co.id/home/detailAsset?id_aset=SDE5I&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/agunan_20220209115253.PNG,lelang,Rumah,", SINGKAWANG KOT.",IDR 132.800.000
175,https://infolelang.bri.co.id/home/detailAsset?id_aset=Q5JPR&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/Agunan_20220209115508.PNG,lelang,Rumah,"ROBAN, SINGKAWANG KOT.",IDR 1.330.500.000
176,https://infolelang.bri.co.id/home/detailAsset?id_aset=DG8ZH&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/1_20220209115720.PNG,lelang,Rumah,"PASIRAN, SINGKAWANG KOT.",IDR 366.000.000
177,https://infolelang.bri.co.id/home/detailAsset?id_aset=Q3YUJ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/1_20220209120005.PNG,lelang,Rumah,"PASIRAN, SINGKAWANG KOT.",IDR 519.000.000
178,https://infolelang.bri.co.id/home/detailAsset?id_aset=M6I1E&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/1_20220209120202.PNG,lelang,Rumah,"PEMANGKAT, SAMBAS KAB.",IDR 526.800.000
179,https://infolelang.bri.co.id/home/detailAsset?id_aset=GEY9I&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/3_20220209120424.PNG,lelang,Rumah,"PEMANGKAT, SAMBAS KAB.",IDR 303.300.000
180,https://infolelang.bri.co.id/home/detailAsset?id_aset=Y9TWC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/edwin_20220209180013.PNG,lelang,Rumah,"PASIRAN, SINGKAWANG KOT.",IDR 300.000.000
181,https://infolelang.bri.co.id/home/detailAsset?id_aset=P6YBT&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/02/7668_20220209150447.PNG,lelang,Rumah,"PASIRAN, SINGKAWANG KOT.",IDR 534.000.000
182,https://infolelang.bri.co.id/home/detailAsset?id_aset=P7BXR&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2022/01/Infolelang3eddywaluyo_20220110131332.jpg,jual_damai,Ruko 2 lantai,"CAKRANEGARA, MATARAM KOT.",IDR 1.500.000.000
